customer_id,Transaction_count,number_of_purchase_in_weekend,number_of_purchase_in_weekday,most_common_city,diff_city,count_of_city,most_used_discount_code,Unique_Payment_Methods,Most_used_payment_method,First_order_date,Last_order_date,total_shipping_cost,total_discount,count_of_discounted_transactions,Gross_revenue,Net_revenue,AOV_per_customer,Net_revenue_excluding_shipping,Avg_Discount_per_Transaction,discounted_transaction_pct,recency_days,Customer_Lifespan_in_days,Avg_days_between_transaction,Customer_lifespan_in_months,Avg_transactions_per_month,plan_id,plan_start_date,plan_payment_timestamp,plan_payment_method,plan_name,plan_term,plan_price,status,expiry_date,churn_flag
CUST_02620,1,0,1,Port Joseport,0,1,CODE_BALL,1,Credit Card,2024-03-28 11:50:39.741,2024-03-28 11:50:39.741,8.95,169.01,1,1796.92,1636.86,1636.86,1627.91,169.01,100.0,428,428,0,14,0,PLAN_B,2024-09-29,2024-01-16 12:00:19.211,Credit Card,Premium Subscription,Annual,119.99,Active,2025-09-29,0
CUST_02621,3,3,0,Lake Michaelchester,1,3,CODE_AVOID,2,Debit Card,2024-12-14 00:01:00.000,2024-12-14 00:07:00.000,54.2,1839.42,3,9961.069999999998,8175.85,2725.28,8121.650000000001,613.14,100.0,167,167,56,6,0,PLAN_A,2025-04-18,2024-05-01 21:25:55.274,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-05-18,1
CUST_02622,5,0,5,Mariostad,1,4,CODE_HIM,2,PayPal,2024-01-29 00:02:00.000,2025-05-15 09:24:34.586,75.1,785.96,4,7420.44,6709.58,1341.92,6634.48,157.19,80.0,15,487,97,16,0,PLAN_A,2024-06-07,2024-04-21 17:33:32.269,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-07-07,1
CUST_02623,9,0,9,North Marychester,1,8,CODE_SHOULDER,3,Credit Card,2025-05-08 00:02:00.000,2025-05-08 00:09:00.000,129.29,735.6700000000001,4,20627.5,20021.12,2224.57,19891.83,81.74,44.44,22,22,2,1,9,PLAN_A,2025-01-09,2024-02-03 20:39:06.691,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-02-09,1
CUST_02624,1,0,1,Martinezshire,0,1,CODE_COLD,1,PayPal,2024-11-11 00:08:00.000,2024-11-11 00:08:00.000,5.18,668.2,1,9386.21,8723.19,8723.19,8718.01,668.2,100.0,200,200,0,7,0,PLAN_A,2024-11-04,2025-01-14 01:56:44.358,PayPal,Standard Subscription,Monthly,12.99,Active,2024-12-04,1
CUST_02625,1,0,1,North Michael,0,1,CODE_YOUR,1,Debit Card,2025-02-07 19:08:21.398,2025-02-07 19:08:21.398,15.03,794.41,1,4210.98,3431.6,3431.6,3416.57,794.41,100.0,112,112,0,4,0,PLAN_B,2024-09-08,2025-03-19 11:05:04.233,Credit Card,Premium Subscription,Annual,119.99,Active,2025-09-08,0
CUST_02626,4,4,0,Lake Cheryl,1,4,CODE_YOUR,2,Credit Card,2025-03-22 00:04:00.000,2025-03-22 00:09:00.000,70.52000000000001,598.24,1,10841.73,10314.01,2578.5,10243.49,149.56,25.0,69,69,17,2,2,PLAN_A,2024-07-27,2024-05-07 20:42:45.129,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-08-27,1
CUST_02627,5,1,4,Evansville,1,5,CODE_FLOOR,2,PayPal,2024-08-26 00:01:00.000,2025-04-21 02:01:59.809,93.1,822.45,2,16526.63,15797.28,3159.46,15704.18,164.49,40.0,39,277,55,9,1,PLAN_B,2024-04-19,2024-03-14 22:29:39.880,PayPal,Premium Subscription,Annual,119.99,Active,2025-04-19,1
CUST_02628,9,6,3,Lake Cheryl,1,7,CODE_ACTUALLY,3,PayPal,2024-06-23 00:01:00.000,2025-05-23 00:53:27.565,143.36,1724.65,7,14525.04,12943.75,1438.19,12800.39,191.63,77.78,7,341,38,11,1,PLAN_A,2025-02-05,2024-05-23 19:53:46.047,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-03-05,1
CUST_02629,1,1,0,West Markborough,0,1,CODE_CASE,1,Credit Card,2024-02-11 15:11:34.938,2024-02-11 15:11:34.938,14.88,307.11,1,2495.6,2203.37,2203.37,2188.49,307.11,100.0,474,474,0,16,0,PLAN_A,2024-11-28,2024-09-05 08:53:09.171,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-12-28,1
CUST_02630,6,0,6,Alecchester,1,4,CODE_AVOID,3,PayPal,2025-04-14 00:01:00.000,2025-05-06 22:03:02.294,108.99,569.67,3,7965.14,7504.46,1250.74,7395.47,94.94,50.0,24,46,8,2,3,PLAN_A,2024-11-10,2024-12-10 16:59:35.477,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-12-10,1
CUST_02631,5,0,5,East Robertside,1,5,CODE_AVOID,3,Debit Card,2025-05-07 00:04:00.000,2025-05-30 10:40:35.549,62.49,1409.0,2,25804.99,24458.48,4891.7,24395.99,281.8,40.0,0,23,5,1,5,PLAN_B,2025-02-03,2025-05-19 10:16:58.096,Credit Card,Premium Subscription,Annual,119.99,Active,2026-02-03,0
CUST_02632,3,0,3,Smithmouth,1,3,CODE_BALL,2,Debit Card,2024-05-02 13:00:58.410,2025-01-13 12:11:52.364,56.62,281.43,2,6723.01,6498.2,2166.07,6441.58,93.81,66.67,137,393,131,13,0,PLAN_A,2024-02-04,2025-01-17 03:21:53.255,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-03-04,1
CUST_02633,7,0,7,North Marychester,1,6,CODE_HIM,3,Debit Card,2024-07-08 00:02:00.000,2025-03-11 02:40:10.705,130.13,1881.65,6,17550.32,15798.8,2256.97,15668.67,268.81,85.71,80,326,47,11,1,PLAN_B,2024-08-15,2024-06-28 04:25:57.831,Credit Card,Premium Subscription,Annual,119.99,Active,2025-08-15,0
CUST_02634,7,0,7,East Robertside,1,7,CODE_AVOID,2,PayPal,2025-05-15 00:01:00.000,2025-05-15 00:08:00.000,123.32,1580.5500000000002,7,11228.96,9771.73,1395.96,9648.41,225.79,100.0,15,15,2,0,7,PLAN_A,2024-05-27,2025-04-16 16:00:55.411,PayPal,Standard Subscription,Monthly,12.99,Active,2024-06-27,1
CUST_02635,1,0,1,Alecchester,0,1,CODE_FLOOR,1,Debit Card,2025-05-23 00:08:00.000,2025-05-23 00:08:00.000,22.82,845.76,1,6331.27,5508.33,5508.33,5485.51,845.76,100.0,7,7,0,0,1,PLAN_B,2025-01-11,2024-10-23 20:49:30.796,Credit Card,Premium Subscription,Annual,119.99,Active,2026-01-11,0
CUST_02636,10,0,10,Alecchester,1,8,CODE_OUTSIDE,3,Debit Card,2024-04-25 11:41:27.152,2025-05-06 19:17:09.475,129.24,2574.74,10,18470.67,16025.17,1602.52,15895.93,257.47,100.0,24,400,40,13,1,PLAN_A,2024-04-25,2024-10-16 19:33:40.263,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-05-25,1
CUST_02637,2,2,0,Lake Emilyland,0,1,CODE_CASE,2,Credit Card,2024-08-11 00:01:00.000,2024-08-11 00:05:00.000,37.81,240.75,1,7197.460000000001,6994.52,3497.26,6956.71,120.38,50.0,292,292,146,10,0,PLAN_A,2024-01-25,2024-12-17 16:48:06.431,PayPal,Standard Subscription,Monthly,12.99,Active,2024-02-25,1
CUST_02638,3,1,2,Summersland,1,2,CODE_AVOID,2,PayPal,2025-01-17 00:01:00.000,2025-02-23 18:57:59.638,32.55,891.9200000000001,2,9146.83,8287.46,2762.49,8254.91,297.31,66.67,96,133,44,4,1,PLAN_B,2024-08-07,2024-07-03 15:01:14.642,PayPal,Premium Subscription,Annual,119.99,Active,2025-08-07,0
CUST_02639,2,1,1,East Matthewton,1,2,CODE_BALL,1,Credit Card,2025-03-01 00:06:00.000,2025-04-04 11:20:20.411,33.480000000000004,449.85,2,5913.54,5497.17,2748.58,5463.6900000000005,224.92,100.0,56,90,45,3,1,PLAN_B,2024-10-26,2024-11-09 04:04:52.401,PayPal,Premium Subscription,Annual,119.99,Active,2025-10-26,0
CUST_02640,1,0,1,Martinezshire,0,1,,1,Credit Card,2025-04-09 00:04:00.000,2025-04-09 00:04:00.000,8.13,0.0,0,4720.43,4728.56,4728.56,4720.43,0.0,0.0,51,51,0,2,0,PLAN_B,2025-02-27,2024-01-07 16:14:21.502,Credit Card,Premium Subscription,Annual,119.99,Active,2026-02-27,0
CUST_02641,3,0,3,East Robertside,1,3,CODE_AVOID,2,Credit Card,2025-05-13 00:04:00.000,2025-05-13 00:06:00.000,54.73,1488.27,3,11910.09,10476.55,3492.18,10421.82,496.09,100.0,17,17,6,1,3,PLAN_B,2024-12-06,2024-01-05 06:45:07.498,Credit Card,Premium Subscription,Annual,119.99,Active,2025-12-06,0
CUST_02642,4,0,4,Lake Alexanderchester,1,3,CODE_ITS,2,Debit Card,2024-09-16 19:35:29.000,2025-01-21 10:19:52.912,77.53,1360.11,3,11938.85,10656.27,2664.07,10578.74,340.03,75.0,129,256,64,9,0,PLAN_B,2024-03-03,2024-11-03 18:42:47.613,Credit Card,Premium Subscription,Annual,119.99,Active,2025-03-03,1
CUST_02643,7,3,4,Davieston,1,7,CODE_DIFFERENT,3,Debit Card,2024-05-22 00:01:00.000,2025-05-25 14:54:29.069,115.53,2229.17,6,19984.79,17871.15,2553.02,17755.620000000003,318.45,85.71,5,373,53,12,1,PLAN_A,2024-07-25,2024-07-19 12:56:28.876,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-08-25,1
CUST_02644,2,0,2,Lake Alexanderchester,1,2,CODE_MODEL,2,Debit Card,2024-03-27 18:30:50.846,2024-07-29 18:43:36.261,31.75,577.45,2,4746.88,4201.18,2100.59,4169.43,288.73,100.0,305,429,214,14,0,PLAN_A,2025-03-07,2024-01-17 01:21:34.154,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-04-07,1
CUST_02645,3,0,3,Onealland,1,2,CODE_COLD,2,Credit Card,2024-10-18 08:57:49.024,2025-05-27 00:20:35.296,47.45,799.88,2,5716.79,4964.360000000001,1654.79,4916.910000000001,266.63,66.67,3,224,75,7,0,PLAN_A,2024-02-14,2024-09-27 05:51:14.481,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-03-14,1
CUST_02646,3,0,3,Hendersonville,1,3,CODE_DIFFERENT,2,Debit Card,2025-04-04 00:02:00.000,2025-04-04 00:07:00.000,46.68000000000001,525.8,3,5134.37,4655.25,1551.75,4608.57,175.27,100.0,56,56,19,2,2,PLAN_A,2025-03-18,2024-09-12 15:19:25.227,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-04-18,1
CUST_02647,4,4,0,Lake Derrickmouth,1,4,CODE_HIM,2,Debit Card,2025-01-25 00:01:00.000,2025-01-25 04:40:46.390,61.92,651.52,4,6222.96,5633.36,1408.34,5571.44,162.88,100.0,125,125,31,4,1,PLAN_A,2024-11-14,2024-06-14 11:50:11.821,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-12-14,1
CUST_02648,8,1,7,Belindaport,1,8,CODE_ACTUALLY,3,Debit Card,2024-08-23 00:02:00.000,2024-10-16 13:29:07.323,122.93,163.41,4,8564.02,8523.54,1065.44,8400.61,20.43,50.0,226,280,35,9,1,PLAN_B,2024-04-26,2024-07-21 23:29:40.934,PayPal,Premium Subscription,Annual,119.99,Active,2025-04-26,1
CUST_02649,3,0,3,Port Traceytown,1,2,CODE_DIFFERENT,1,PayPal,2025-05-27 00:02:00.000,2025-05-27 00:09:00.000,41.88,369.16,2,4271.02,3943.74,1314.58,3901.86,123.05,66.67,3,3,1,0,3,PLAN_B,2024-10-17,2025-02-28 02:41:07.760,Credit Card,Premium Subscription,Annual,119.99,Active,2025-10-17,0
CUST_02650,6,0,6,Melissaland,1,5,CODE_ACTUALLY,3,Debit Card,2024-12-09 00:03:00.000,2025-03-25 04:04:46.189,71.76,301.1,2,10433.87,10204.53,1700.76,10132.77,50.18,33.33,66,172,29,6,1,PLAN_B,2024-05-22,2024-08-07 06:10:34.717,PayPal,Premium Subscription,Annual,119.99,Active,2025-05-22,1
CUST_02651,6,0,6,East Carolynborough,1,6,CODE_ACTUALLY,3,Credit Card,2025-04-11 00:03:00.000,2025-04-11 00:09:00.000,68.02,948.01,3,12846.839999999998,11966.85,1994.48,11898.83,158.0,50.0,49,49,8,2,3,PLAN_B,2024-02-11,2025-03-18 01:33:10.688,PayPal,Premium Subscription,Annual,119.99,Active,2025-02-11,1
CUST_02652,3,1,2,North Williamville,1,3,,1,PayPal,2024-03-20 14:46:54.079,2024-05-20 21:29:24.151,57.53,0.0,0,3200.9300000000003,3258.46,1086.15,3200.93,0.0,0.0,375,436,145,15,0,PLAN_B,2024-04-10,2024-01-26 07:46:34.960,Credit Card,Premium Subscription,Annual,119.99,Active,2025-04-10,1
CUST_02653,1,0,1,West Donald,0,1,CODE_NEWSPAPER,1,Debit Card,2025-02-19 22:36:57.428,2025-02-19 22:36:57.428,15.49,160.14,1,2425.18,2280.53,2280.53,2265.0400000000004,160.14,100.0,100,100,0,3,0,PLAN_A,2025-04-08,2024-11-17 21:12:45.421,PayPal,Standard Subscription,Monthly,12.99,Active,2025-05-08,1
CUST_02654,4,0,4,Brucehaven,1,4,CODE_ENVIRONMENT,2,PayPal,2025-02-13 00:01:00.000,2025-02-13 00:07:00.000,53.91,913.25,2,7378.72,6519.38,1629.84,6465.47,228.31,50.0,106,106,26,4,1,PLAN_A,2024-12-31,2024-12-03 00:35:44.333,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-01-31,1
CUST_02655,4,0,4,Mariostad,1,4,CODE_CASE,3,PayPal,2024-11-05 00:06:00.000,2025-01-29 06:27:59.912,59.16,471.12,3,5892.99,5481.03,1370.26,5421.87,117.78,75.0,121,206,52,7,1,PLAN_A,2024-02-21,2025-01-28 20:00:47.236,PayPal,Standard Subscription,Monthly,12.99,Active,2024-03-21,1
CUST_02656,1,1,0,Mariostad,0,1,,1,Credit Card,2025-02-09 01:41:56.912,2025-02-09 01:41:56.912,16.52,0.0,0,873.24,889.76,889.76,873.24,0.0,0.0,110,110,0,4,0,PLAN_A,2025-04-04,2024-09-25 11:07:04.613,PayPal,Standard Subscription,Monthly,12.99,Active,2025-05-04,1
CUST_02657,5,4,1,Brucehaven,1,5,CODE_DIFFERENT,3,Debit Card,2024-09-07 00:01:00.000,2025-02-16 00:35:17.045,79.41,152.65,3,2568.18,2494.94,498.99,2415.53,30.53,60.0,103,265,53,9,1,PLAN_A,2024-03-17,2024-12-13 10:36:07.904,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-04-17,1
CUST_02658,4,1,3,Port Joseport,1,3,CODE_ACTUALLY,3,Credit Card,2024-11-22 00:01:00.000,2025-05-10 16:57:39.974,54.06,1543.96,3,18260.21,16770.31,4192.58,16716.25,385.99,75.0,20,189,47,6,1,PLAN_B,2024-11-04,2024-03-25 03:25:11.227,PayPal,Premium Subscription,Annual,119.99,Active,2025-11-04,0
CUST_02659,8,2,6,Johnsonstad,1,5,CODE_THOSE,3,Debit Card,2024-10-25 00:02:00.000,2025-03-09 12:09:56.544,127.33,2254.58,7,20018.28,17891.03,2236.38,17763.699999999997,281.82,87.5,82,217,27,7,1,PLAN_A,2024-01-06,2025-03-02 16:37:20.910,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-02-06,1
CUST_02660,4,1,3,Evansville,1,4,CODE_BALL,2,Debit Card,2024-11-20 00:07:00.000,2025-04-15 07:50:05.636,49.94,470.9,3,9629.65,9208.69,2302.17,9158.75,117.72,75.0,45,191,48,6,1,PLAN_B,2024-07-26,2024-03-29 19:30:44.244,Credit Card,Premium Subscription,Annual,119.99,Active,2025-07-26,0
CUST_02661,3,3,0,Katelynport,1,3,CODE_HIM,1,PayPal,2025-05-04 00:01:00.000,2025-05-04 00:09:00.000,58.89,702.89,3,5437.4400000000005,4793.4400000000005,1597.81,4734.55,234.3,100.0,26,26,9,1,3,PLAN_A,2024-10-01,2025-02-26 02:04:05.112,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-11-01,1
CUST_02662,7,1,6,Melissaland,1,4,CODE_YOUR,3,Credit Card,2024-05-06 00:01:00.000,2025-05-13 11:19:59.520,114.3,2772.44,6,22180.1,19521.96,2788.85,19407.66,396.06,85.71,17,389,56,13,1,PLAN_B,2024-04-21,2024-10-04 03:03:47.931,PayPal,Premium Subscription,Annual,119.99,Active,2025-04-21,1
CUST_02663,2,1,1,North Helenville,1,2,,2,Credit Card,2024-07-28 00:07:00.000,2024-11-21 07:31:32.099,37.07,0.0,0,5349.450000000001,5386.52,2693.26,5349.450000000001,0.0,0.0,190,306,153,10,0,PLAN_B,2024-07-12,2024-10-21 10:12:26.397,Credit Card,Premium Subscription,Annual,119.99,Active,2025-07-12,0
CUST_02664,7,2,5,Hendersonville,1,6,CODE_BALL,2,Credit Card,2024-12-04 00:02:00.000,2025-05-08 19:52:06.630,113.6,1192.56,6,15108.46,14029.5,2004.21,13915.9,170.37,85.71,22,177,25,6,1,PLAN_A,2024-04-21,2024-10-10 10:46:09.803,PayPal,Standard Subscription,Monthly,12.99,Active,2024-05-21,1
CUST_02665,10,8,2,East Carolynborough,1,8,CODE_NEWSPAPER,3,Credit Card,2024-09-22 00:01:00.000,2025-03-08 07:24:08.895,174.19,3075.39,7,39043.23,36142.03,3614.2,35967.84,307.54,70.0,83,250,25,8,1,PLAN_B,2024-02-10,2025-02-17 03:59:03.176,Credit Card,Premium Subscription,Annual,119.99,Active,2025-02-10,1
CUST_02666,8,3,5,Robertmouth,1,7,CODE_RESEARCH,3,Credit Card,2024-03-09 12:03:56.370,2024-12-25 14:24:31.660,121.57,1921.47,5,27963.6,26163.7,3270.46,26042.13,240.18,62.5,156,447,56,15,1,PLAN_A,2024-06-30,2024-05-09 07:31:25.093,PayPal,Standard Subscription,Monthly,12.99,Active,2024-07-30,1
CUST_02667,7,0,7,Brucehaven,1,7,CODE_DIFFERENT,3,Credit Card,2024-06-19 00:01:00.000,2025-02-05 22:08:46.754,114.47,2122.15,5,21908.45,19900.77,2842.97,19786.3,303.16,71.43,114,345,49,12,1,PLAN_B,2024-12-12,2024-12-13 22:12:16.693,Credit Card,Premium Subscription,Annual,119.99,Active,2025-12-12,0
CUST_02668,5,1,4,East Matthewton,1,5,CODE_BALL,3,Debit Card,2024-07-20 00:08:00.000,2025-05-29 15:04:00.781,90.53,572.51,4,9694.25,9212.27,1842.45,9121.74,114.5,80.0,1,314,63,10,0,PLAN_A,2024-11-27,2024-04-09 07:45:57.232,PayPal,Standard Subscription,Monthly,12.99,Active,2024-12-27,1
CUST_02669,5,1,4,Hallville,1,5,CODE_FLOOR,3,PayPal,2025-01-24 00:01:00.000,2025-03-09 07:53:58.556,62.13,420.23,2,8518.970000000001,8160.869999999999,1632.17,8098.739999999999,84.05,40.0,82,126,25,4,1,PLAN_B,2025-01-02,2024-09-10 03:14:06.790,Credit Card,Premium Subscription,Annual,119.99,Active,2026-01-02,0
CUST_02670,3,2,1,Shellyshire,1,3,CODE_ACTUALLY,2,PayPal,2024-02-18 01:57:34.759,2025-01-25 11:19:48.232,50.99,2814.29,3,18612.13,15848.829999999998,5282.94,15797.839999999998,938.1,100.0,125,467,156,16,0,PLAN_A,2024-06-09,2024-03-31 14:47:40.410,PayPal,Standard Subscription,Monthly,12.99,Active,2024-07-09,1
CUST_02671,11,3,8,Alecchester,1,8,CODE_COLD,3,Debit Card,2024-07-18 00:02:00.000,2025-04-20 22:34:35.567,163.16,819.9699999999999,4,16134.24,15477.43,1407.04,15314.27,74.54,36.36,40,316,29,11,1,PLAN_B,2024-12-25,2024-12-07 19:39:41.121,PayPal,Premium Subscription,Annual,119.99,Active,2025-12-25,0
CUST_02672,5,0,5,North Helenville,1,4,CODE_BALL,3,PayPal,2024-03-15 13:23:04.916,2025-01-23 17:53:46.154,86.53999999999999,1045.55,3,14340.87,13381.86,2676.37,13295.32,209.11,60.0,127,441,88,15,0,PLAN_A,2024-01-05,2025-01-17 14:04:33.203,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-02-05,1
CUST_02673,8,5,3,Lake Diana,1,7,CODE_COLD,3,PayPal,2024-11-24 00:03:00.000,2025-03-03 17:56:21.451,92.41,2578.81,6,21954.44,19468.04,2433.5,19375.63,322.35,75.0,88,187,23,6,1,PLAN_A,2024-05-09,2024-12-26 03:02:16.526,PayPal,Standard Subscription,Monthly,12.99,Active,2024-06-09,1
CUST_02674,5,2,3,East Carolynborough,1,4,CODE_DECADE,2,Credit Card,2024-07-23 00:01:00.000,2025-02-22 08:06:27.575,99.26,1056.89,3,11829.31,10871.679999999998,2174.34,10772.419999999998,211.38,60.0,97,311,62,10,0,PLAN_A,2024-04-25,2024-12-09 23:23:29.053,PayPal,Standard Subscription,Monthly,12.99,Active,2024-05-25,1
CUST_02675,6,3,3,Belindaport,1,6,CODE_THOSE,2,PayPal,2024-10-13 13:20:36.061,2025-03-22 01:59:09.100,112.2,1997.49,6,13817.33,11932.04,1988.67,11819.84,332.92,100.0,69,229,38,8,1,PLAN_A,2024-03-04,2024-10-25 04:51:55.894,PayPal,Standard Subscription,Monthly,12.99,Active,2024-04-04,1
CUST_02676,6,5,1,South Katelynmouth,1,5,CODE_COLD,3,Credit Card,2025-05-04 00:01:00.000,2025-05-13 05:38:42.185,78.62,1558.99,6,15081.2,13600.83,2266.8,13522.21,259.83,100.0,17,26,4,1,6,PLAN_B,2025-03-01,2024-01-05 07:40:20.150,PayPal,Premium Subscription,Annual,119.99,Active,2026-03-01,0
CUST_02677,5,3,2,Summersland,1,4,CODE_BALL,2,Credit Card,2024-05-13 17:25:14.432,2025-01-26 09:07:47.977,89.99,1296.71,5,11596.78,10390.06,2078.01,10300.07,259.34,100.0,124,382,76,13,0,PLAN_B,2024-09-29,2024-12-16 20:05:34.994,Credit Card,Premium Subscription,Annual,119.99,Active,2025-09-29,0
CUST_02678,9,2,7,Lake Cheryl,1,8,CODE_OUTSIDE,3,Debit Card,2024-07-17 00:02:00.000,2025-04-20 07:03:08.552,131.51,4386.02,8,32002.03,27747.52,3083.06,27616.01,487.34,88.89,40,317,35,11,1,PLAN_A,2024-02-13,2024-12-07 16:56:33.265,PayPal,Standard Subscription,Monthly,12.99,Active,2024-03-13,1
CUST_02679,4,1,3,Lake Michaelchester,1,3,CODE_RESEARCH,2,Credit Card,2024-05-03 00:05:00.000,2024-08-24 01:43:19.049,55.24,74.94,1,14238.56,14218.86,3554.72,14163.62,18.74,25.0,279,392,98,13,0,PLAN_B,2024-10-05,2024-01-08 07:40:07.851,Credit Card,Premium Subscription,Annual,119.99,Active,2025-10-05,0
CUST_02680,3,1,2,Evansville,1,3,CODE_CASE,3,Credit Card,2024-11-06 01:15:21.978,2025-01-19 15:06:35.408,32.83,461.82,3,4523.08,4094.09,1364.7,4061.26,153.94,100.0,131,205,68,7,0,PLAN_B,2024-01-04,2024-12-24 17:46:24.217,PayPal,Premium Subscription,Annual,119.99,Active,2025-01-04,1
CUST_02681,9,3,6,East Carolynborough,1,6,CODE_AVOID,3,Credit Card,2024-07-08 12:05:12.603,2025-04-08 07:05:28.464,138.56,1850.64,7,17551.489999999998,15839.41,1759.93,15700.85,205.63,77.78,52,326,36,11,1,PLAN_A,2024-05-11,2024-02-13 01:43:13.141,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-06-11,1
CUST_02682,11,5,6,Hallville,1,7,CODE_SAVE,3,Credit Card,2024-05-30 23:11:46.366,2025-05-10 16:31:41.422,139.9,2650.74,8,30132.9,27622.06,2511.1,27482.16,240.98,72.73,20,365,33,12,1,PLAN_B,2024-04-04,2024-02-05 07:58:58.960,Credit Card,Premium Subscription,Annual,119.99,Active,2025-04-04,1
CUST_02683,2,0,2,North Michael,1,2,CODE_AVOID,2,Credit Card,2025-05-13 00:05:00.000,2025-05-13 00:05:00.000,23.880000000000003,523.74,1,7770.41,7270.549999999999,3635.27,7246.669999999999,261.87,50.0,17,17,8,1,2,PLAN_A,2024-05-30,2024-06-22 12:59:14.134,PayPal,Standard Subscription,Monthly,12.99,Active,2024-06-30,1
CUST_02684,5,0,5,West Jennifer,1,4,CODE_DIFFERENT,3,Debit Card,2024-06-26 02:48:45.537,2025-04-03 06:52:00.138,69.64,2939.2,3,27135.17,24265.61,4853.12,24195.97,587.84,60.0,57,338,68,11,0,PLAN_A,2024-01-27,2024-10-18 08:14:32.271,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-02-27,1
CUST_02685,9,7,2,Belindaport,1,9,CODE_MODEL,3,Debit Card,2024-08-18 00:01:00.000,2025-04-20 12:01:09.509,112.81,2596.9,6,22812.0,20327.91,2258.66,20215.1,288.54,66.67,40,285,32,10,1,PLAN_B,2025-01-18,2024-01-04 01:50:16.792,Credit Card,Premium Subscription,Annual,119.99,Active,2026-01-18,0
CUST_02686,8,0,8,Kimberlyshire,1,6,CODE_SAVE,3,PayPal,2025-04-08 00:02:00.000,2025-04-08 00:09:00.000,137.98,796.9000000000001,7,9167.36,8508.44,1063.55,8370.460000000001,99.61,87.5,52,52,6,2,4,PLAN_B,2024-08-27,2024-04-17 11:35:01.476,Credit Card,Premium Subscription,Annual,119.99,Active,2025-08-27,0
CUST_02687,1,0,1,Lake Cheryl,0,1,CODE_SAVE,1,Debit Card,2025-02-28 00:09:00.000,2025-02-28 00:09:00.000,17.98,529.23,1,2865.91,2354.66,2354.66,2336.68,529.23,100.0,91,91,0,3,0,PLAN_A,2024-03-13,2024-07-19 13:32:49.092,PayPal,Standard Subscription,Monthly,12.99,Active,2024-04-13,1
CUST_02688,4,1,3,Martinezshire,1,3,CODE_ACTUALLY,3,Debit Card,2024-06-11 13:07:27.758,2024-12-16 14:57:34.839,63.53,1738.33,4,14207.33,12532.53,3133.13,12469.0,434.58,100.0,165,353,88,12,0,PLAN_B,2024-08-18,2024-11-18 10:30:50.751,PayPal,Premium Subscription,Annual,119.99,Active,2025-08-18,0
CUST_02689,6,0,6,East Robertside,1,4,CODE_BALL,3,Credit Card,2025-01-10 00:01:00.000,2025-01-10 00:08:00.000,83.37,1163.63,4,9442.46,8362.2,1393.7,8278.83,193.94,66.67,140,140,23,5,1,PLAN_B,2025-05-24,2024-06-19 01:22:05.036,PayPal,Premium Subscription,Annual,119.99,Active,2026-05-24,0
CUST_02690,6,0,6,Martinezshire,1,5,CODE_CASE,3,Credit Card,2025-02-13 00:02:00.000,2025-03-17 21:44:25.905,87.8,1017.47,4,8955.1,8025.43,1337.57,7937.63,169.58,66.67,74,106,18,4,2,PLAN_A,2024-05-10,2024-12-18 08:12:12.306,PayPal,Standard Subscription,Monthly,12.99,Active,2024-06-10,1
CUST_02691,2,0,2,East Robertside,1,2,CODE_BALL,2,Debit Card,2025-05-05 00:04:00.000,2025-05-05 00:05:00.000,23.82,14.67,1,955.38,964.53,482.27,940.71,7.34,50.0,25,25,12,1,2,PLAN_B,2025-03-15,2025-04-28 10:55:50.689,PayPal,Premium Subscription,Annual,119.99,Active,2026-03-15,0
CUST_02692,5,0,5,Alecchester,1,4,CODE_AVOID,3,Credit Card,2025-02-07 00:06:00.000,2025-02-28 03:01:50.720,72.02000000000001,1192.77,5,11578.46,10457.71,2091.54,10385.69,238.55,100.0,91,112,22,4,1,PLAN_A,2025-02-20,2025-05-20 03:32:43.569,PayPal,Standard Subscription,Monthly,12.99,Active,2025-03-20,1
CUST_02693,8,0,8,North Johnnyland,1,6,CODE_DECADE,3,Debit Card,2024-11-12 00:01:00.000,2025-03-10 19:25:13.732,100.91,801.28,4,26592.48,25892.11,3236.51,25791.2,100.16,50.0,81,199,25,7,1,PLAN_A,2024-10-11,2025-02-27 18:42:06.295,PayPal,Standard Subscription,Monthly,12.99,Active,2024-11-11,1
