customer_id,Transaction_count,number_of_purchase_in_weekend,number_of_purchase_in_weekday,most_common_city,diff_city,count_of_city,most_used_discount_code,Unique_Payment_Methods,Most_used_payment_method,First_order_date,Last_order_date,total_shipping_cost,total_discount,count_of_discounted_transactions,Gross_revenue,Net_revenue,AOV_per_customer,Net_revenue_excluding_shipping,Avg_Discount_per_Transaction,discounted_transaction_pct,recency_days,Customer_Lifespan_in_days,Avg_days_between_transaction,Customer_lifespan_in_months,Avg_transactions_per_month,plan_id,plan_start_date,plan_payment_timestamp,plan_payment_method,plan_name,plan_term,plan_price,status,total_sessions,total_visits,total_page_views,avg_page_views_per_session,total_time_spent,avg_session_duration,device_count,device_type_count,most_frequent_device,entry_page_diversity,most_entry_page,exit_page_diversity,most_exit_page,geo_location_count,geo_location_home,channel_diversity,channel_pref,ad_campaign_exposure,most_recent_ad_campaign,first_visit_date,last_visit_date,days_since_last_session,customer_tenure_days,avg_time_between_sessions_mins,bounce_rate,session_recency,session_frequency,visits_on_first_day,visits_F1_FN,visits_F1_AN,freq_FN,freq_AN,freq_FN_per_day,freq_AN_per_day,avg_session_duration_in_hrs
CUST_03556,3,1,2,East Robertside,1,3,CODE_ACTUALLY,2,Debit Card,2024-08-21 04:09:31.229085,2025-03-23 21:45:16.459561,44.87,94.78,1,6014.22,5964.3099999999995,1988.1,5919.44,31.59,33.33,68,282,94,9,0,PLAN_A,2024-01-09,2024-04-10 13:51:55.567150,PayPal,Standard Subscription,Monthly,119.99,Active,17,92,450,4.891304347826087,79320.0,862.1739130434783,1,1,Tablet,3,/product_list,3,/product_page,15,Belindaport,4,Organic,1,,2024-03-27 07:12:03.459593,2025-05-14 04:45:36.627890,99,412,6533.775305533333,0,99,17,8,25,27,25,27,0.060679611503204826,0.06553398042346122,77.76
CUST_03557,7,3,4,Johnsonstad,1,6,CODE_BALL,3,PayPal,2024-02-18 00:01:00.000000,2025-05-19 18:11:20.206538,85.3,911.06,4,20351.86,19526.1,2789.44,19440.8,130.15,57.14,11,467,67,16,0,PLAN_A,2025-05-04,2025-01-18 07:46:33.176510,PayPal,Standard Subscription,Monthly,119.99,Active,22,103,488,4.737864077669903,100680.0,977.4757281553398,1,1,Mobile,3,/homepage,3,/homepage,16,North Marychester,4,Organic,1,,2024-01-04 10:39:03.463053,2025-05-19 18:14:49.028865,93,501,7077.4094061666665,0,93,22,0,23,38,23,38,0.04590818354110143,0.07584830324181975,76.27
CUST_03558,5,0,5,East Matthewton,1,5,CODE_NEWSPAPER,2,PayPal,2024-12-10 00:01:00.000000,2024-12-10 00:06:00.000000,71.87,1396.52,5,12885.58,11560.93,2312.19,11489.06,279.3,100.0,171,171,34,6,1,PLAN_B,2024-07-23,2024-02-15 12:14:09.780282,PayPal,Premium Subscription,Annual,12.99,Active,17,90,469,5.211111111111111,100440.0,1116.0,1,1,Desktop,3,/product_list,3,/homepage,12,Port Traceytown,4,Organic,2,SEM - Always On,2024-02-06 10:51:30.145317,2025-05-09 00:42:45.791911,104,457,7403.497312083333,0,104,17,26,12,10,12,10,0.02625820563182012,0.021881838026516765,98.47
CUST_03559,6,4,2,East Jeffrey,1,5,CODE_RISK,3,Debit Card,2024-10-13 00:05:00.000000,2025-04-22 02:19:41.930143,91.9,1477.58,3,13772.73,12387.05,2064.51,12295.15,246.26,50.0,38,229,38,8,1,PLAN_B,2024-04-06,2025-04-03 15:03:28.794201,Credit Card,Premium Subscription,Annual,12.99,Active,19,101,490,4.851485148514851,105780.0,1047.3267326732673,1,1,Tablet,3,/product_list,3,/homepage,16,East Jeffrey,4,Organic,1,,2024-01-08 08:55:25.659875,2025-04-22 02:32:01.299005,121,469,6764.1659398500005,0,121,19,8,27,20,27,20,0.05756929625251749,0.04264392315001296,92.79
CUST_03560,3,0,3,Lake Emilyland,1,3,CODE_HIM,2,PayPal,2025-04-11 00:05:00.000000,2025-05-23 18:12:41.233402,42.61,753.72,3,7968.09,7256.9800000000005,2418.99,7214.370000000001,251.24,100.0,7,49,16,2,2,PLAN_A,2024-09-18,2024-04-26 14:14:50.237107,PayPal,Standard Subscription,Monthly,119.99,Active,24,117,591,5.051282051282051,129720.0,1108.7179487179487,1,1,Mobile,3,/homepage,3,/product_page,19,West Clintonberg,4,Organic,2,,2024-01-11 00:26:20.688662,2025-05-27 03:42:44.069361,86,502,6233.417152383334,0,86,24,9,24,21,24,21,0.04780876484500246,0.04183266923937715,90.08
CUST_03561,3,1,2,Brittanymouth,1,3,CODE_COLD,2,PayPal,2024-08-16 00:04:00.000000,2024-12-25 04:58:08.435498,41.09,860.46,2,11578.23,10758.86,3586.29,10717.77,286.82,66.67,156,287,96,10,0,PLAN_B,2024-05-04,2025-03-23 19:28:14.608824,PayPal,Premium Subscription,Annual,12.99,Active,15,77,426,5.532467532467533,81540.0,1058.9610389610389,1,1,Mobile,3,/product_list,3,/checkout_complete,13,Shellyshire,4,Direct,2,SEM - Always On,2024-01-09 04:28:56.951320,2025-03-15 21:28:41.605999,158,431,8179.7334769,0,158,15,0,9,8,9,8,0.02088167048519334,0.018561484875727414,90.6
CUST_03562,3,0,3,Erinchester,1,2,CODE_DECADE,3,Credit Card,2025-01-15 16:02:48.407193,2025-03-13 20:35:01.640108,36.25,483.22999999999996,3,5866.8,5419.82,1806.61,5383.57,161.08,100.0,78,135,45,4,1,PLAN_B,2024-08-03,2025-01-19 07:08:27.807935,PayPal,Premium Subscription,Annual,12.99,Active,16,69,349,5.057971014492754,74340.0,1077.391304347826,1,1,Desktop,3,/homepage,3,/homepage,12,West Markborough,4,Organic,2,SEM - Always On,2024-01-08 04:57:04.187615,2025-05-26 16:35:16.398198,86,504,10683.208875133334,0,86,16,0,10,21,10,21,0.019841269801902244,0.04166666658399471,77.44
CUST_03563,2,0,2,West Donald,1,2,CODE_AVOID,2,Debit Card,2025-02-10 00:02:00.000000,2025-02-10 00:04:00.000000,30.01,8.9,1,8288.630000000001,8309.740000000002,4154.87,8279.730000000001,4.45,50.0,109,109,54,4,0,PLAN_A,2024-12-31,2024-04-21 19:06:28.340858,Credit Card,Standard Subscription,Monthly,119.99,Active,14,66,342,5.181818181818182,72840.0,1103.6363636363637,1,1,Desktop,3,/homepage,3,/product_page,12,Alecchester,4,Organic,3,,2024-02-24 15:17:42.700552,2025-05-03 21:04:41.401207,109,434,9620.107359133333,0,109,14,0,10,23,10,23,0.023041474601286926,0.052995391582959926,86.71
CUST_03564,11,2,9,East Robertside,1,8,CODE_CASE,3,Credit Card,2024-10-23 00:01:00.000000,2025-05-15 23:29:35.036924,187.51,1794.03,7,26261.28,24654.76,2241.34,24467.25,163.09,63.64,15,219,20,7,2,PLAN_B,2024-12-10,2025-05-11 05:54:47.397061,Credit Card,Premium Subscription,Annual,12.99,Active,27,156,797,5.108974358974359,166860.0,1069.6153846153845,1,1,Desktop,3,/product_list,3,/homepage,19,West Rachel,4,Organic,2,,2024-01-19 17:20:01.609235,2025-05-15 23:31:15.423745,97,482,4480.330517683334,0,97,27,0,34,26,34,26,0.07053941894078959,0.053941908601780275,103.0
CUST_03565,8,1,7,Brucehaven,1,6,CODE_BALL,3,Debit Card,2024-10-24 00:03:00.000000,2025-04-27 05:54:42.652860,148.73,1936.94,5,26134.8,24346.59,3043.32,24197.86,242.12,62.5,33,218,27,7,1,PLAN_A,2025-01-03,2024-12-30 03:48:51.428169,Credit Card,Standard Subscription,Monthly,119.99,Active,27,122,625,5.122950819672131,126360.0,1035.7377049180327,1,1,Mobile,3,/homepage,3,/homepage,22,Brucehaven,4,Direct,1,,2024-02-19 09:17:11.553522,2025-04-27 06:16:59.326759,116,432,5151.5685637999995,0,116,27,0,26,46,26,46,0.060185185045867624,0.10648148123499657,78.0
CUST_03566,4,2,2,Erinchester,1,4,CODE_NEWSPAPER,2,PayPal,2024-11-24 00:01:00.000000,2025-04-26 14:52:50.298312,48.31999999999999,427.75,2,4325.12,3945.69,986.42,3897.37,106.94,50.0,34,187,47,6,1,PLAN_A,2024-04-21,2025-01-18 16:35:38.304338,PayPal,Standard Subscription,Monthly,119.99,Active,16,78,394,5.051282051282051,76380.0,979.2307692307693,1,1,Desktop,3,/landing_page,3,/homepage,14,Velezstad,4,Organic,2,SEM - Always On,2024-01-02 22:32:16.580872,2025-05-25 13:51:32.855673,87,508,9512.198327866667,0,87,16,0,23,27,23,27,0.045275590462055926,0.05314960619458739,79.56
CUST_03567,4,0,4,Alecchester,1,4,CODE_BALL,3,Credit Card,2025-05-06 00:03:00.000000,2025-05-14 04:16:38.875051,44.31,476.81,3,8059.34,7626.84,1906.71,7582.53,119.2,75.0,16,24,6,1,4,PLAN_B,2024-11-14,2024-01-03 19:44:29.062873,Credit Card,Premium Subscription,Annual,12.99,Active,23,119,580,4.873949579831932,122400.0,1028.5714285714287,1,1,Desktop,3,/product_list,3,/product_page,18,Brucehaven,4,Organic,2,,2024-01-27 10:11:00.315044,2025-05-21 09:27:04.242035,92,479,5857.254791933333,0,92,23,6,21,25,21,25,0.04384133602538343,0.05219206669688504,88.7
CUST_03568,1,0,1,Velezstad,0,1,CODE_CASE,1,PayPal,2025-04-17 21:50:35.657587,2025-04-17 21:50:35.657587,21.92,363.28,1,3945.85,3604.49,3604.49,3582.5699999999997,363.28,100.0,43,43,0,1,1,PLAN_A,2024-01-31,2024-02-15 10:10:29.619735,PayPal,Standard Subscription,Monthly,119.99,Active,17,81,429,5.296296296296297,86340.0,1065.9259259259259,1,1,Mobile,3,/landing_page,3,/product_page,16,Lake Derrickmouth,4,Organic,2,,2024-01-03 07:34:32.620404,2025-05-24 15:33:59.291550,88,507,9131.993056483334,0,88,17,0,23,32,23,32,0.04536489142926057,0.06311637068418861,84.65
CUST_03569,7,2,5,Floresfort,1,5,CODE_ACTUALLY,3,PayPal,2024-08-23 00:03:00.000000,2025-03-29 22:28:06.993357,116.0,1636.04,7,12175.22,10655.18,1522.17,10539.18,233.72,100.0,62,280,40,9,1,PLAN_B,2024-12-26,2024-01-24 14:02:06.298271,Credit Card,Premium Subscription,Annual,12.99,Active,23,125,613,4.904,108060.0,864.48,1,1,Mobile,3,/landing_page,3,/homepage,20,Lake Michaelchester,4,Organic,2,,2024-01-10 20:54:13.234281,2025-04-25 18:36:36.876962,117,470,5468.5676938999995,0,117,23,0,26,24,26,24,0.055319148818469895,0.051063829678587594,78.3
CUST_03570,7,0,7,Erinchester,1,7,CODE_ACTUALLY,3,Credit Card,2024-10-09 00:01:00.000000,2025-05-15 17:42:10.573048,109.16,1086.28,3,11537.54,10560.42,1508.63,10451.26,155.18,42.86,15,233,33,8,1,PLAN_A,2024-07-27,2024-03-10 13:12:43.320289,PayPal,Standard Subscription,Monthly,119.99,Active,23,104,480,4.615384615384615,107340.0,1032.1153846153845,1,1,Desktop,3,/product_list,3,/product_page,18,Robertmouth,4,Organic,3,SEM - Always On,2024-02-05 14:55:00.255692,2025-05-15 17:42:10.573048,97,465,6502.593902483333,0,97,23,8,39,14,39,14,0.08387096756156781,0.03010752681697306,77.78
CUST_03571,9,2,7,Lake Derrickmouth,1,8,CODE_ENVIRONMENT,3,Debit Card,2024-10-01 19:13:10.989764,2025-04-10 16:22:39.182431,135.88,3309.16,7,27250.84,24077.559999999998,2675.28,23941.679999999997,367.68,77.78,50,241,27,8,1,PLAN_B,2025-03-14,2025-05-08 10:58:00.178309,PayPal,Premium Subscription,Annual,12.99,Active,21,100,506,5.06,103620.0,1036.2,1,1,Desktop,3,/product_list,3,/product_page,18,Belindaport,4,Organic,3,,2024-01-19 19:41:17.837021,2025-05-19 05:12:33.970191,94,485,7060.315847333333,0,94,21,7,27,12,27,12,0.05567010297799979,0.02474226799022213,82.24
CUST_03572,4,0,4,Brucehaven,1,4,CODE_THOSE,3,Credit Card,2025-02-26 00:04:00.000000,2025-02-26 00:09:00.000000,43.7,357.9,4,3252.51,2938.31,734.58,2894.61,89.48,100.0,93,93,23,3,1,PLAN_B,2024-12-12,2024-04-18 07:40:41.040642,PayPal,Premium Subscription,Annual,12.99,Active,17,83,420,5.0602409638554215,79320.0,955.6626506024096,1,1,Desktop,3,/homepage,3,/checkout_complete,14,East Matthewton,3,Organic,1,,2024-01-12 00:27:40.492596,2025-03-26 15:08:42.259761,147,439,7720.0125543,0,147,17,0,28,27,28,27,0.0637813210392225,0.06150341671639313,77.76
CUST_03573,3,0,3,Floresfort,1,2,CODE_ENVIRONMENT,2,Debit Card,2024-07-19 23:44:39.203833,2024-11-18 11:59:42.660891,61.39,279.65,2,1990.0300000000002,1771.77,590.59,1710.3799999999999,93.22,66.67,193,314,105,10,0,PLAN_B,2025-01-26,2025-03-17 02:15:37.025745,PayPal,Premium Subscription,Annual,12.99,Active,18,93,478,5.139784946236559,99300.0,1067.741935483871,1,1,Tablet,3,/product_list,3,/product_page,15,West Jennifer,4,Organic,3,Meta - Spring 2025,2024-01-15 03:58:55.905507,2025-04-28 06:44:18.565944,115,469,7342.667148616666,0,115,18,6,29,16,29,16,0.06183368856751879,0.034115138520010364,91.94
CUST_03574,2,2,0,New Danielleside,1,2,CODE_AVOID,2,Credit Card,2024-10-20 18:08:15.551329,2025-05-25 22:34:30.813882,32.9,619.88,2,4463.33,3876.35,1938.18,3843.45,309.94,100.0,5,222,111,7,0,PLAN_A,2024-08-25,2024-07-01 02:04:28.122638,PayPal,Standard Subscription,Monthly,119.99,Active,22,109,612,5.614678899082569,115980.0,1064.0366972477063,1,1,Mobile,3,/homepage,3,/checkout_complete,17,Hallville,4,SEM,2,,2024-03-11 19:57:45.221703,2025-05-25 22:46:48.241268,87,440,5868.23194745,0,87,22,4,48,38,48,38,0.1090909088429752,0.08636363616735537,87.86
CUST_03575,8,0,8,Liubury,1,7,CODE_THOSE,3,Credit Card,2025-01-24 00:01:00.000000,2025-04-30 23:39:47.917300,141.91,3183.24,8,22933.6,19892.27,2486.53,19750.36,397.9,100.0,29,126,16,4,2,PLAN_A,2024-10-04,2024-10-12 20:23:32.488908,Credit Card,Standard Subscription,Monthly,119.99,Active,22,117,540,4.615384615384615,136440.0,1166.1538461538462,1,1,Mobile,3,/landing_page,3,/product_page,17,North Marychester,4,Organic,3,,2024-02-02 10:28:46.365685,2025-05-10 07:22:23.933887,103,462,5745.97953565,0,103,22,7,33,23,33,23,0.07142857127396413,0.04978354967579318,103.36
CUST_03576,7,2,5,East Matthewton,1,6,CODE_COLD,3,Credit Card,2024-02-03 18:44:27.380337,2025-03-07 03:57:52.635511,102.68,1724.49,6,15140.970000000001,13519.16,1931.31,13416.48,246.36,85.71,84,482,69,16,0,PLAN_B,2024-06-13,2025-04-12 03:09:52.613201,Credit Card,Premium Subscription,Annual,12.99,Active,25,128,630,4.921875,104220.0,814.21875,1,1,Desktop,3,/landing_page,3,/checkout_complete,22,Brittanymouth,4,Direct,1,,2024-01-13 04:28:17.830228,2025-05-20 20:26:39.726992,92,493,5597.467440516667,0,92,25,0,39,17,39,17,0.07910750491053245,0.03448275855074491,69.48
CUST_03577,11,2,9,Martinezshire,1,7,CODE_FLOOR,3,Credit Card,2024-07-05 00:04:00.000000,2025-05-15 18:58:26.446324,181.73,3495.9,8,31200.82,27886.649999999998,2535.15,27704.92,317.81,72.73,15,329,30,11,1,PLAN_B,2024-11-08,2024-10-21 01:07:13.190091,PayPal,Premium Subscription,Annual,12.99,Active,22,115,584,5.078260869565217,108660.0,944.8695652173913,1,1,Desktop,3,/homepage,3,/homepage,17,New Danielleside,4,Organic,2,SEM - Always On,2024-01-06 04:16:49.637221,2025-05-15 19:02:41.651541,97,495,6260.402341266667,0,97,22,13,27,47,27,47,0.05454545443526171,0.09494949475767779,82.32
CUST_03578,9,0,9,East Robertside,1,8,CODE_BALL,3,Credit Card,2024-07-24 00:01:00.000000,2025-04-25 08:45:36.930179,130.02,2600.21,8,20712.45,18242.260000000002,2026.92,18112.24,288.91,88.89,35,310,34,10,1,PLAN_B,2024-10-02,2024-03-30 04:49:55.020172,PayPal,Premium Subscription,Annual,12.99,Active,27,147,770,5.238095238095238,135720.0,923.265306122449,1,1,Desktop,3,/landing_page,3,/checkout_complete,24,Floresfort,4,Organic,3,,2024-01-12 17:43:46.182388,2025-05-10 18:50:45.826693,102,484,4774.157493633334,0,102,27,0,48,24,48,24,0.09917355351410423,0.049586776757052115,83.78
CUST_03579,3,0,3,Alecchester,1,3,CODE_ENVIRONMENT,2,Credit Card,2024-12-09 00:01:00.000000,2024-12-09 00:05:00.000000,37.57,80.67,1,1582.8600000000001,1539.76,513.25,1502.19,26.89,33.33,172,172,57,6,0,PLAN_B,2025-02-06,2025-04-27 19:36:14.943455,Credit Card,Premium Subscription,Annual,12.99,Active,12,60,279,4.65,61260.0,1021.0,1,1,Desktop,2,/landing_page,3,/product_page,11,South Kathleentown,4,Direct,1,,2024-02-23 23:18:18.083530,2025-04-27 11:12:12.611012,116,428,10458.201843916668,0,116,12,0,17,16,17,16,0.039719626075421434,0.03738317748274959,85.08
CUST_03581,8,0,8,Brittanymouth,1,8,CODE_SHOULDER,3,Debit Card,2025-05-21 00:01:00.000000,2025-05-21 00:09:00.000000,131.92,3063.19,6,28681.63,25750.36,3218.8,25618.440000000002,382.9,75.0,9,9,1,0,8,PLAN_B,2024-10-26,2025-01-16 08:30:16.007370,Credit Card,Premium Subscription,Annual,12.99,Active,19,102,526,5.1568627450980395,123120.0,1207.0588235294117,1,1,Desktop,3,/homepage,3,/checkout_complete,18,Kimberlyshire,4,Organic,3,SEM - Always On,2024-01-05 06:47:23.884209,2025-05-11 18:01:18.517485,101,492,7021.325847066666,0,101,19,6,33,19,33,19,0.06707317059537973,0.038617886100370154,108.0
CUST_03582,7,0,7,Lake Alexanderchester,1,6,CODE_ACTUALLY,3,PayPal,2025-01-08 00:03:00.000000,2025-01-08 00:08:00.000000,96.74,2396.01,6,18998.43,16699.16,2385.59,16602.42,342.29,85.71,142,142,20,5,1,PLAN_A,2024-08-13,2024-10-30 21:57:27.432311,PayPal,Standard Subscription,Monthly,119.99,Active,18,85,467,5.4941176470588236,89580.0,1053.8823529411766,1,1,Desktop,3,/homepage,3,/homepage,17,Lake Alexanderchester,4,SEM,2,SEM - Always On,2024-02-07 17:35:50.103983,2025-05-28 19:39:56.936703,84,476,8161.477546166667,0,84,18,5,11,21,11,21,0.02310924364893016,0.044117646966139394,82.94
CUST_03583,4,0,4,Belindaport,1,4,CODE_DECADE,3,PayPal,2024-07-10 00:02:00.000000,2025-03-24 16:12:01.779938,69.08,157.07000000000002,2,3260.7099999999996,3172.7200000000003,793.18,3103.6400000000003,39.27,50.0,67,324,81,11,0,PLAN_B,2025-02-09,2024-12-03 03:56:19.714330,PayPal,Premium Subscription,Annual,12.99,Active,20,101,519,5.138613861386139,99180.0,981.980198019802,1,1,Mobile,3,/landing_page,3,/homepage,17,Evansville,4,Organic,1,,2024-01-10 02:21:40.476750,2025-05-02 22:12:00.052661,110,478,6895.10326265,0,110,20,0,24,17,24,17,0.05020920491588032,0.035564853482081896,82.65
CUST_03584,9,6,3,Katelynport,1,7,CODE_SAVE,3,PayPal,2024-09-29 00:02:00.000000,2025-04-12 09:49:32.332276,120.35,2188.2400000000002,8,19544.62,17476.73,1941.86,17356.38,243.14,88.89,48,243,27,8,1,PLAN_A,2024-07-23,2024-01-27 22:06:41.070308,Credit Card,Standard Subscription,Monthly,119.99,Active,23,129,621,4.813953488372093,151080.0,1171.1627906976744,1,1,Mobile,3,/landing_page,3,/product_page,21,Katelynport,4,Organic,4,,2024-03-03 07:46:37.963775,2025-05-05 07:34:38.084408,108,427,4814.9062657,0,108,23,3,25,45,25,45,0.058548009230566724,0.1053864166150201,109.48
CUST_03585,1,0,1,New Danielleside,0,1,,1,Debit Card,2024-10-25 18:48:17.215312,2024-10-25 18:48:17.215312,24.67,0.0,0,912.31,936.98,936.98,912.3100000000001,0.0,0.0,217,217,0,7,0,PLAN_B,2024-05-29,2024-05-28 03:42:57.169571,Credit Card,Premium Subscription,Annual,12.99,Active,11,50,235,4.7,44160.0,883.2,1,1,Mobile,3,/product_list,3,/homepage,11,Robertmouth,4,Direct,1,,2024-02-12 12:44:28.006577,2025-01-22 13:19:55.961565,210,345,10139.499304416668,0,210,11,0,14,18,14,18,0.04057971002730519,0.05217391289224953,66.91
CUST_03586,6,2,4,North Dianaburgh,1,5,CODE_THOSE,3,PayPal,2024-06-02 00:03:00.000000,2025-02-11 11:57:02.955270,99.8,992.2,4,10464.210000000001,9571.810000000001,1595.3,9472.010000000002,165.37,66.67,108,362,60,12,0,PLAN_B,2024-10-01,2025-04-28 12:23:28.271060,PayPal,Premium Subscription,Annual,12.99,Active,28,135,759,5.622222222222222,131760.0,976.0,1,1,Mobile,3,/homepage,3,/homepage,24,West Markborough,4,Organic,2,,2024-01-24 22:59:44.030030,2025-05-25 09:41:10.649584,88,486,5227.473460133333,0,88,28,3,26,61,26,61,0.0534979422767532,0.12551440303392097,78.43
CUST_03587,3,2,1,East Jeffrey,1,3,CODE_BALL,2,PayPal,2024-12-21 20:26:09.818331,2025-04-05 20:37:54.323613,60.04,407.7,2,6157.0199999999995,5809.360000000001,1936.45,5749.320000000001,135.9,66.67,55,160,53,5,1,PLAN_A,2024-10-15,2025-02-27 08:17:24.018307,PayPal,Standard Subscription,Monthly,119.99,Active,17,82,401,4.890243902439025,100920.0,1230.7317073170732,1,1,Mobile,3,/product_list,3,/homepage,16,East Jeffrey,4,Organic,3,,2024-01-10 00:23:27.231561,2025-05-26 20:25:49.568974,86,502,8939.288546783333,0,86,17,0,14,11,14,11,0.02788844615958477,0.021912350553959462,98.94
CUST_03588,5,4,1,Belindaport,1,5,CODE_ACTUALLY,3,Debit Card,2025-03-09 00:04:00.000000,2025-05-14 23:16:28.417435,61.06,554.03,4,12769.23,12276.26,2455.25,12215.2,110.81,80.0,16,82,16,3,2,PLAN_A,2024-08-21,2024-02-19 07:06:40.371768,Credit Card,Standard Subscription,Monthly,119.99,Active,13,74,339,4.581081081081081,73320.0,990.8108108108108,1,1,Mobile,3,/landing_page,3,/checkout_complete,12,West Donald,4,Organic,2,SEM - Always On,2024-01-27 15:42:10.674099,2025-05-28 23:00:19.564325,84,487,9612.577372183332,0,84,13,5,18,10,18,10,0.03696098555038812,0.020533880861326733,94.0
CUST_03589,7,3,4,West Donald,1,6,CODE_ACTUALLY,2,Debit Card,2024-03-30 00:05:00.000000,2025-02-04 15:59:11.681955,99.86,1198.8200000000002,5,11023.170000000002,9924.21,1417.74,9824.349999999999,171.26,71.43,115,426,61,14,0,PLAN_A,2025-02-19,2025-05-15 14:00:10.303992,Credit Card,Standard Subscription,Monthly,119.99,Active,21,106,559,5.273584905660377,110580.0,1043.2075471698113,1,1,Mobile,3,/landing_page,3,/checkout_complete,19,Kimberlyshire,4,SEM,1,SEM - Always On,2024-01-21 15:11:17.680797,2025-02-04 16:00:00.297465,197,380,5211.892478833333,0,197,21,3,39,18,39,18,0.10263157867728533,0.04736842092797784,87.76
CUST_03590,4,0,4,Lake Cheryl,1,4,CODE_OUTSIDE,2,Credit Card,2024-05-10 00:04:00.000000,2025-05-02 22:10:08.012278,71.52,724.78,2,5356.66,4703.4,1175.85,4631.879999999999,181.2,50.0,28,385,96,13,0,PLAN_A,2024-10-16,2025-04-22 21:23:29.311007,Credit Card,Standard Subscription,Monthly,119.99,Active,23,107,498,4.654205607476635,130680.0,1221.3084112149534,1,1,Mobile,3,/homepage,3,/product_page,18,West Eric,4,Organic,3,,2024-02-05 04:22:36.544490,2025-05-14 01:02:03.268829,99,463,6301.504201933333,0,99,23,9,42,7,42,7,0.0907127427846377,0.015118790464106285,94.7
CUST_03591,2,0,2,South Kathleentown,1,2,CODE_MODEL,2,Credit Card,2025-01-30 00:05:00.000000,2025-01-30 00:06:00.000000,26.549999999999997,134.56,1,1075.86,967.85,483.92,941.3000000000001,67.28,50.0,120,120,60,4,0,PLAN_B,2024-11-27,2024-01-15 23:20:52.857236,Credit Card,Premium Subscription,Annual,12.99,Active,21,104,540,5.1923076923076925,91860.0,883.2692307692307,1,1,Tablet,3,/landing_page,3,/product_page,16,West Jennifer,4,Organic,2,,2024-01-15 06:16:12.436571,2025-04-04 20:55:33.682080,138,445,6229.896641666666,0,138,21,5,16,41,16,41,0.0359550560989774,0.09213483125362959,72.9
CUST_03592,3,2,1,Belindaport,1,3,CODE_ITS,2,PayPal,2024-09-15 12:41:52.968172,2024-11-21 08:03:08.006210,44.370000000000005,1315.1699999999998,2,9101.08,7830.28,2610.09,7785.91,438.39,66.67,190,257,86,9,0,PLAN_A,2024-05-17,2024-09-15 16:11:06.545531,PayPal,Standard Subscription,Monthly,119.99,Active,18,95,482,5.073684210526316,79260.0,834.3157894736842,1,1,Desktop,3,/product_list,3,/checkout_complete,17,Katelynport,4,SEM,2,SEM - Holiday 2024,2024-01-31 02:30:28.976578,2025-03-10 22:57:59.156713,163,404,6201.994712783333,0,163,18,0,22,42,22,42,0.05445544540976375,0.10396039578227625,73.39
CUST_03593,3,1,2,East Robertside,1,3,CODE_COLD,2,Credit Card,2024-10-12 00:03:00.000000,2025-01-21 04:26:25.820220,34.769999999999996,575.45,2,6542.870000000001,6002.1900000000005,2000.73,5967.42,191.82,66.67,129,230,77,8,0,PLAN_B,2024-01-14,2024-11-08 02:00:07.992408,PayPal,Premium Subscription,Annual,12.99,Active,15,69,361,5.231884057971015,77040.0,1116.5217391304348,1,1,Mobile,3,/product_list,3,/product_page,12,Alecchester,4,Organic,1,,2024-01-18 04:01:19.455562,2025-04-20 12:33:17.921308,122,458,9706.352565133333,0,122,15,0,17,18,17,18,0.037117903849087544,0.039301309957857404,85.6
CUST_03594,6,2,4,Lake Cheryl,1,5,CODE_DECADE,2,Credit Card,2024-03-11 00:04:00.000000,2025-05-22 00:12:43.741543,85.91999999999999,1014.67,5,9557.5,8628.75,1438.12,8542.83,169.11,83.33,8,445,74,15,0,PLAN_A,2024-03-28,2024-04-22 05:37:39.853797,Credit Card,Standard Subscription,Monthly,119.99,Active,22,109,551,5.055045871559633,99840.0,915.9633027522935,1,1,Desktop,3,/homepage,3,/product_page,19,Smithmouth,4,Organic,2,SEM - Always On,2024-01-05 21:35:52.929210,2025-05-22 00:12:43.741543,91,502,6694.7856191833325,0,91,22,5,3,33,3,33,0.0059760956056253076,0.06573705166187839,75.64
CUST_03595,4,2,2,East Robertside,1,4,CODE_SAVE,2,Credit Card,2024-08-24 00:04:00.000000,2025-04-15 07:49:36.795525,80.76,54.02,1,3407.73,3434.4700000000003,858.62,3353.71,13.5,25.0,45,279,70,9,0,PLAN_A,2024-03-05,2024-02-28 15:44:30.459292,PayPal,Standard Subscription,Monthly,119.99,Active,21,100,495,4.95,103740.0,1037.4,1,1,Desktop,3,/product_list,3,/checkout_complete,17,Lake Derrickmouth,4,Direct,3,Unsuccessful Q1 2025,2024-03-07 15:18:26.007644,2025-05-07 22:46:10.699167,105,426,6200.8863117,0,105,21,0,38,26,38,26,0.08920187772487823,0.061032863706495626,82.33
CUST_03596,3,1,2,East Robertside,1,3,CODE_CASE,2,PayPal,2025-03-28 00:05:00.000000,2025-05-25 23:59:44.400274,43.18,1375.42,3,8032.89,6700.650000000001,2233.55,6657.47,458.47,100.0,4,63,21,2,2,PLAN_A,2024-09-01,2025-05-01 06:37:34.756855,Credit Card,Standard Subscription,Monthly,119.99,Active,16,71,363,5.112676056338028,58320.0,821.4084507042254,1,1,Mobile,3,/homepage,3,/homepage,15,Mariostad,4,Direct,2,SEM - Always On,2024-01-04 13:25:25.222077,2025-05-25 23:59:44.400274,87,507,10438.7759948,0,87,16,0,13,26,13,26,0.025641025590451626,0.05128205118090325,60.75
